id,tipo,situacao,data,hora,bairro,endereco,numero,complemento,natureza,descricao,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,latitude,longitude
5501,COM VÍTIMA,FINALIZADA,2016-05-21,10:57:00,MUSTARDINHA,RUA CARLOS GOMES,914,RUA DA MATERNIDADE SANTA LUCIA,COLISÃO,1,1,,,,,,,,1,,-8.0635821,-34.9134158
5502,SEM VÍTIMA,CANCELADA,2016-05-21,11:41:00,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,2092,EM FRENTE A RENAULT,COLISÃO,2,,,,,,,,,0,,-8.1095148,-34.9122648
5503,SEM VÍTIMA,FINALIZADA,2016-05-21,12:14:00,BOA VIAGEM,RUA RIBEIRO DE BRITO,734,EMPRESARIAL VISCONDE DE JEQUITINHONHA // ENTRADA DO SHOPING,COLISÃO,2,,,,,,,,,0,,-8.1228757,-34.9035313
5504,SEM VÍTIMA,FINALIZADA,2016-05-21,12:31:00,SÃO JOSÉ,C SANTA RITA,,CAIS JOSE ESTELITA EM FRENTE AO ARMAZEM 18 / AV CAIS DE SANTA RITA,COLISÃO,1,,,,,1,,,,0,,-8.0704101,-34.8783087
5505,SEM VÍTIMA,FINALIZADA,2016-05-21,13:06:00,ILHA DO LEITE,AV GOVERNADOR AGAMENON MAGALHAES,,NA DESCIDA DO VIADUTO CAPITÃO TEMUDO SENTIDO OLINDA ENTRADA DA VIA LOCAL,COLISÃO,1,,,,,1,,,,0,,-8.064684,-34.8969725
5506,SEM VÍTIMA,FINALIZADA,2016-05-21,13:25:00,PARNAMIRIM,RUA LEONARDO BEZERRA CAVALCANTE,300,EM FRENTE AO EDFICIO ESTAÇÃO DA JAQUEIRA,COLISÃO,1,,,,,,1,,,0,,-8.0371193,-34.9092401
5507,SEM VÍTIMA,FINALIZADA,2016-05-21,13:45:00,BEBERIBE,AV BEBERIBE,4035,EM FRENTE A ANTIGA PIZZARIA DO GORDO  / SET CIDADE,COLISÃO,2,1,,,,,,,,0,,-8.0053016,-34.8934806
5508,SEM VÍTIMA,FINALIZADA,2016-05-21,14:46:00,ILHA DO LEITE,AV GOVERNADOR AGAMENON MAGALHAES,,NA DESCIDA DO VIADUTO CAPITÃO TEMUDO SENTIDO OLINDA ENTRADA DA VIA LOCAL,COLISÃO,1,,,,,1,,,,0,,-8.064684,-34.8969725
5509,COM VÍTIMA,CANCELADA,2016-05-21,15:17:00,MADALENA,RUA BENFICA,,E/F AO EXTRA SENTIDO DERBY,COLISÃO,1,1,,,,,,,,1,,-8.058062,-34.9051858
5510,SEM VÍTIMA,FINALIZADA,2016-05-21,16:49:00,BEBERIBE,AV BEBERIBE,,EM FRENTE AO SEC SENAC / AO BAR DALVA DE OILVEIRA,COLISÃO,1,1,,,,,,,,0,,-8.019391,-34.8942267
5511,SEM VÍTIMA,FINALIZADA,2016-05-21,17:22:00,PINA,AV ANTONIO DE GOES,820,SENT CIDADE EM FRENTE AO  DNIT,COLISÃO,2,,,,,,,,,0,,-8.0851756,-34.8866382
5512,SEM VÍTIMA,CANCELADA,2016-05-21,18:48:00,VÁRZEA,RUA RODRIGUES FERREIRA,45,PROX. AO GOLF CLUBE,TOMBAMENTO,,,,,,,,,,0,,-8.0325011,-34.9544648
5513,SEM VÍTIMA,FINALIZADA,2016-05-21,20:27:00,COQUEIRAL,RUA GUANABARA,472,EM FRENTE A ACADEMIA MEGA FIT,COLISÃO,1,,,,,1,,,,0,,-8.088635,-34.9651039
5514,SEM VÍTIMA,FINALIZADA,2016-05-21,21:17:00,MADALENA,RUA PROFESSORA ANUNCIADA DA ROCHA MELO,116,APOS A ACADEMIA TOP FIT NA ESQUINA DO POSTO DE GASOLINA,COLISÃO,2,,,,,,,,,0,,-8.0486773,-34.9077888
5515,SEM VÍTIMA,CANCELADA,2016-05-21,21:25:00,MADALENA,RUA PROFESSORA ANUNCIADA DA ROCHA MELO,116,APOS O HOSPITAL D´AVILA E A FARMACIA DROGASIL,COLISÃO,2,,,,,,,,,0,,-8.0486773,-34.9077888
5516,SEM VÍTIMA,FINALIZADA,2016-05-21,22:12:00,ENCRUZILHADA,RUA FERNANDO CESAR,,EM FRENTE AO EXTRABOM SEMAFORO 045,COLISÃO,1,1,,,,,,,,0,,-8.0355253,-34.8932297
5517,SEM VÍTIMA,FINALIZADA,2016-05-21,22:56:00,BOA VIAGEM,AV CONSELHEIRO AGUIAR,,COM A RUA FELIX DE BRITO MELO,COLISÃO,2,,,,,,,,,0,,-8.1109937,-34.8914817
5518,COM VÍTIMA,FINALIZADA,2016-05-22,00:28:00,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,PROXIMO A  PRAÇA DO DERBY,COLISÃO,1,1,,,,,,,,2,,-8.056982,-34.8977316
5519,SEM VÍTIMA,CANCELADA,2016-05-22,00:49:00,APIPUCOS,AV DEZESSETE DE AGOSTO,,PROX DO QUARTEL 11 DA PM,COLISÃO,1,1,,,,,,,,0,,-8.0343998,-34.9212091
5520,SEM VÍTIMA,FINALIZADA,2016-05-22,02:44:00,ESPINHEIRO,RUA DO ESPINHEIRO,,NO CRUZAMENTO COM A RUA QUARENTA E OITO,COLISÃO,2,,,,,,,,,0,,-8.0444645,-34.8941401
5521,COM VÍTIMA,FINALIZADA,2016-05-22,09:22:00,ÁGUA FRIA,RUA DA REGENERACAO,1179,E/F  A REALFARMA,COLISÃO,1,1,,,,,,,,1,,-8.0223134,-34.8833457
5522,SEM VÍTIMA,FINALIZADA,2016-05-22,11:08:00,BAIRRO DO RECIFE,PTE BUARQUE DE MACEDO,,,COLISÃO,5,,,,,,,,,0,,-8.0619921,-34.8752197
5523,SEM VÍTIMA,FINALIZADA,2016-05-22,15:26:00,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,,AO LADO DO SUPERMERCADO MELODIA,COLISÃO,2,,,,,,,,,0,,-8.1384247,-34.9043899
5524,COM VÍTIMA,FINALIZADA,2016-05-22,16:11:00,JORDÃO,RUA EMILIO MONTEIRO FONSECA,,EM FRENTE A IGREJA ASSEMBLEIA DE DEUS APOS O TERMINAL DE JORDÃO BAIXO,COLISÃO,1,1,,,,,,,,1,,-8.1252885,-34.9369669
5525,SEM VÍTIMA,FINALIZADA,2016-05-22,18:18:00,FUNDÃO,RUA CORONEL URBANO RIBEIRO DE SENA,,E/F A NOS EQUIPADORA (SEMÁFORO Nº 307),COLISÃO,1,2,,,,,,,,0,,-8.0168336,-34.8879384
5526,SEM VÍTIMA,FINALIZADA,2016-05-22,19:31:00,CAXANGÁ,AV CAXANGA,,ENFR A PORTARIA DO GOLF CLUB SENTIDO CENTRO,COLISÃO,2,,,,,,,,,0,,-8.0369093,-34.945404
5527,SEM VÍTIMA,FINALIZADA,2016-05-22,20:30:00,CAMPO GRANDE,RUA JERONIMO VILELA,,LA BODEGUITA,COLISÃO,1,1,,,,,,,,0,,-8.0282239,-34.8821278
5528,SEM VÍTIMA,CANCELADA,2016-05-22,22:28:00,ARRUDA,RUA DAS MOCAS,1667,NA ENTRADA DA POLICLINICA E ANTIGO BAR DO CACAU,COLISÃO,2,,,,,,,,,0,,-8.0165736,-34.8839594
5529,SEM VÍTIMA,FINALIZADA,2016-05-22,22:43:00,BOA VIAGEM,AV CONSELHEIRO AGUIAR,524,ENFR AO CHAPEU DE COURO,COLISÃO,2,,,,,,,,,0,,-8.0952127,-34.884756
5530,SEM VÍTIMA,FINALIZADA,2016-05-23,08:38:00,SÃO JOSÉ,RUA IMPERIAL,1006,EM FRENTE AO PRODEPE,COLISÃO,2,,,,,,,,,0,,-8.074559,-34.8904852
5531,SEM VÍTIMA,FINALIZADA,2016-05-23,08:43:00,DOIS IRMÃOS,RUA MANUEL DE MEDEIROS,,APOS O LAFEPE SENTIDO APIPUCOS,COLISÃO,1,,,,,,1,,,0,,-8.0159034,-34.9501467
5532,SEM VÍTIMA,FINALIZADA,2016-05-23,08:53:00,CASA AMARELA,AV NORTE,,EM FRENTE AO SESC SENTIDO SANTO AMARO,COLISÃO,,,,,,,,,,0,,-8.0222943,-34.9148665
5533,SEM VÍTIMA,FINALIZADA,2016-05-23,09:13:00,BOA VIAGEM,RUA RIBEIRO DE BRITO,573,APOS O  CANAL  E/F  AO ED  CENTRO COMERCIAL  GUARARAPES,COLISÃO,2,,,,,,,,,0,,-8.1234042,-34.9021284
5534,SEM VÍTIMA,FINALIZADA,2016-05-23,09:23:00,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,EM FRENTE JUIZADO ESPECIAL SENTIDO AEROPORTO,COLISÃO,2,,,,,,,,,0,,-8.1134632,-34.912731
5535,COM VÍTIMA,FINALIZADA,2016-05-23,09:53:00,TEJIPIÓ,AV DR JOSE RUFINO,,EM FRENTE A ESTACAO DE TEJIPIO SENTIDO CAVALEIRO,ENGAVETAMENTO,3,1,,,,,,,,1,,-8.0904501,-34.9521701
5536,SEM VÍTIMA,FINALIZADA,2016-05-23,09:56:00,BOA VISTA,AV MONTEVIDEU,220,EM FRENTE AO BANCO BRADESCO,COLISÃO,2,,,,,,,,,0,,-8.0500031,-34.8930742
5537,SEM VÍTIMA,FINALIZADA,2016-05-23,11:10:00,BOA VIAGEM,AV BOA VIAGEM,,NA ENTRADA DA RUA ARMINDO MOURA EM BAIXO DO SEMAFORO 084,COLISÃO,1,,,,,1,,,,0,,-8.1012587,-34.885347
5538,SEM VÍTIMA,CANCELADA,2016-05-23,11:18:00,AFOGADOS,AV SUL,,DESCIDA DA PONTE MOTOCOLOMBO - SENTIDO CENTRO,COLISÃO,1,,,,,,1,,,0,,-8.0807224,-34.904701
5539,COM VÍTIMA,FINALIZADA,2016-05-23,13:09:00,BOA VIAGEM,AV BOA VIAGEM,5152,PROXIMO AO EDF. TRANSATLANTICO,COLISÃO,1,1,,,,,,,,1,,-8.1341855,-34.9010742
5540,SEM VÍTIMA,FINALIZADA,2016-05-23,13:20:00,ENCRUZILHADA,AV NORTE,,EM CIMA DO VD DA AVENIDA NORTE SENTIDO SUBURBIO,ENGAVETAMENTO,1,2,,,,,,,,0,,-8.0373857,-34.8936992
5541,SEM VÍTIMA,FINALIZADA,2016-05-23,14:15:00,TAMARINEIRA,RUA CONEGO BARATA,,E/F A FERREIRA COSTA SENTIDO AV NORTE,COLISÃO,2,,,,,,,,,0,,-8.0314126,-34.9020838
5542,SEM VÍTIMA,FINALIZADA,2016-05-23,14:23:00,IMBIRIBEIRA,RUA CORONEL FABRICIANO,9,AO LADO DO TI TANCREDO NEVES,CHOQUE,,,,,,1,,,,0,,-8.1201289,-34.9123526
5543,SEM VÍTIMA,CANCELADA,2016-05-23,14:34:00,CASA FORTE,RUA AFONSO DE ALBUQUERQUE MELO,,PX AO BOMPREÇO,COLISÃO,1,,,,,1,,,,0,,-8.0378897,-34.9113117
5544,SEM VÍTIMA,CANCELADA,2016-05-23,14:40:00,AFOGADOS,AV SUL,1562,EM FRENTE A  ESIO MOTOS / SENT CIDADE,COLISÃO,2,,,,,,,,,0,,-8.0742092,-34.8880611
5545,SEM VÍTIMA,FINALIZADA,2016-05-23,14:57:00,SÃO JOSÉ,RUA IMPERIAL,,PROXIMO AO VIADUTO,COLISÃO,2,,,,,,,,,0,,-8.0752462,-34.8922327
5546,SEM VÍTIMA,FINALIZADA,2016-05-23,15:13:00,BOA VIAGEM,AV ARMINDO MOURA,581,AO LADO DO SEGUNDO COMAR,COLISÃO,,,,,,,,,,0,,-8.1490216,-34.9125533
5547,SEM VÍTIMA,FINALIZADA,2016-05-23,15:17:00,TORRE,RUA JOSE BONIFACIO,,EM BAIXO DO VIADUTO DE RETORNO PRA O CARREFOUR,COLISÃO,2,,,,,,,,,0,,-8.0436532,-34.9078584
5548,SEM VÍTIMA,FINALIZADA,2016-05-23,15:32:00,SÃO JOSÉ,RUA IMPERIAL,1222,AO LADO DA PANIFICADORA PAO PAO,COLISÃO,,2,,,,,,,,0,,-8.0751956,-34.892378
5549,SEM VÍTIMA,FINALIZADA,2016-05-23,16:06:00,GRAÇAS,RUA ALBERTO PAIVA,,COM A RUI BARBOSA  / LATERAL DO MUSEU DO ESTADO,COLISÃO,1,1,,,,,,,,0,,-8.0438897,-34.9008902
5550,COM VÍTIMA,EM ATENDIMENTO,2016-05-23,16:09:00,SANTO AMARO,RUA TREZE DE MAIO,455,AO LADO DO SESC SANTO AMARO,COLISÃO,1,1,,,,,,,,1,,-8.0496014,-34.8818494
5551,COM VÍTIMA,FINALIZADA,2016-05-23,16:24:00,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,SENTIDO OLINDA PRINCIPAL EM FRENTE AO CONTATO,ATROPELAMENTO,,1,,,,,,,,1,,-8.056982,-34.8977316
5552,SEM VÍTIMA,FINALIZADA,2016-05-23,16:28:00,CASA AMARELA,AV NORTE,,CRUZ COM A RUA PE. LEMOS,COLISÃO,1,1,,,,,,,,0,,-8.0222943,-34.9148665
5553,SEM VÍTIMA,FINALIZADA,2016-05-23,17:26:00,CABANGA,AV SATURNINO DE BRITO,234,PX A COMPESA,CHOQUE,1,,,,,,,,,0,,-8.0778846,-34.893454
5554,SEM VÍTIMA,FINALIZADA,2016-05-23,17:39:00,IBURA,AV DOIS RIOS,54,EM F.  AO LABORATORIO GILSOM SIDRIN,COLISÃO,1,,,,,,1,,,0,,-8.1093697,-34.9356088
5555,COM VÍTIMA,FINALIZADA,2016-05-23,18:06:00,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,NO SEMAFORO 465 EM FRENTE DO MINISTERIO DO TRABALHO,COLISÃO,1,1,,,,,,,,1,,-8.0451621,-34.8892415
5556,SEM VÍTIMA,FINALIZADA,2016-05-23,18:49:00,BAIRRO DO RECIFE,CAIS DO APOLO,,NA ESQUINA COM A RIO BRANCO E PROX AO BANCO DO BRASIL,COLISÃO,1,,,,,1,,,,0,,-8.0584704,-34.872419
5557,SEM VÍTIMA,FINALIZADA,2016-05-23,19:59:00,CABANGA,RUA CAPITAO TEMUDO,,ENCIMA DO VIADUTO SENTIDO CIDADE,COLISÃO,1,,,,,1,,,,0,,-8.0781344,-34.8925566
5558,VÍTIMA FATAL,FINALIZADA,2016-05-23,20:44:00,CABANGA,VIADUTO CAPITAO TEMUDO,,CABANGA IATE CLUBE,COLISÃO,,,,,,,,,,F,,-8.0781344,-34.8925566
5559,COM VÍTIMA,CANCELADA,2016-05-23,21:51:00,IPSEP,AV RECIFE,,ANTES DO SAL E BRASA SENTIDO BOA VIAGEM,COLISÃO,,2,,,,,,,,2,,-8.1116174,-34.9264765
5560,SEM VÍTIMA,FINALIZADA,2016-05-23,22:03:00,BOA VISTA,AV GOVERNADOR CARLOS DE LIMA CAVALCANTI,,EM FRENTE A CLINICA LUCILO MARANHÃO,COLISÃO,,1,,,,1,,,,0,,-8.0563106,-34.8963595
5561,SEM VÍTIMA,FINALIZADA,2016-05-23,22:21:00,BOA VIAGEM,RUA BARAO DE SOUZA LEAO,1074,EM FRENTE DO ED. PARAIBA E LOJA ORTOBOM,COLISÃO,2,,,,,,,,,0,,-8.1324934,-34.9094748
5562,COM VÍTIMA,FINALIZADA,2016-05-23,22:59:00,BEBERIBE,AV BEBERIBE,,LOGO APOIS A ENTRADA DE CAJUEIRO,COLISÃO,1,1,,,,,,,,2,,-8.019391,-34.8942267
5563,SEM VÍTIMA,FINALIZADA,2016-05-24,06:05:00,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,EM FRENTE A RESTAURAÇÃOS/BOA VIAGEM,COLISÃO,2,,,,,,,,,0,,-8.056982,-34.8977316
5564,SEM VÍTIMA,FINALIZADA,2016-05-24,06:48:00,CIDADE UNIVERSITÁRIA,RUA AGRICOLANDIA,171,EM FRENTE AO EDIFICIO TAPAJOS,COLISÃO,1,1,,,,,,,,0,,-8.0430776,-34.9448755
5565,SEM VÍTIMA,FINALIZADA,2016-05-24,07:05:00,CASA AMARELA,AV NORTE,,EM FRENTE DA UPA ANDRE GOMES,COLISÃO,2,,,,,,,,,0,,-8.0222943,-34.9148665
5566,SEM VÍTIMA,FINALIZADA,2016-05-24,08:00:00,CAJUEIRO,AV SEBASTIAO SALAZAR,561,E/F A IGREJA CATÓLICA SÃO JUDAS TADEU PROX. AO INSTITUTO NOSSA SENHORA DE LOURDES,COLISÃO,2,,,,,,,,,0,,-8.0108734,-34.8842491
5567,SEM VÍTIMA,FINALIZADA,2016-05-24,08:39:00,CAMPO GRANDE,RUA JERONIMO VILELA,392,PROXÍMO A VILA DO CHOPP,COLISÃO,2,,,,,,,,,0,,-8.0286739,-34.8819497
5568,SEM VÍTIMA,FINALIZADA,2016-05-24,09:29:00,SANTO AMARO,AV MARIO MELO,,EM FRENTE A ESCOLA ESTADUAL SILVIO RABELO,COLISÃO,2,,,,,,,,,0,,-8.0550302,-34.8798191
5569,SEM VÍTIMA,FINALIZADA,2016-05-24,09:41:00,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,2100,EM FRENTE DA RENAULT,COLISÃO,2,,,,,,,,,0,,-8.1097064,-34.9125401
5570,SEM VÍTIMA,FINALIZADA,2016-05-24,09:59:00,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,SEMÁFORO 471 ANTES DA JUSTIÇA DO TRABALHO SENTIDO AFOGADOS,COLISÃO,1,,,,,,1,,,0,,-8.1134632,-34.912731
5571,SEM VÍTIMA,FINALIZADA,2016-05-24,10:00:00,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,EM FRENTE AO POSTO BRS/RECIFE,COLISÃO,1,,,,,1,,,,0,,-8.1134632,-34.912731
5572,SEM VÍTIMA,CANCELADA,2016-05-24,10:21:00,PINA,AV ANTONIO DE GOES,,EM FRENTE AO DNIT,COLISÃO,2,,,,,,,,,0,,-8.0856313,-34.8865511
5573,COM VÍTIMA,CANCELADA,2016-05-24,10:48:00,MADALENA,RUA BENFICA,,PROX. CLUBE INTERNACIONAL SENTIDO DERBY,COLISÃO,1,1,,,,,,,,1,,-8.058062,-34.9051858
5574,SEM VÍTIMA,CANCELADA,2016-05-24,10:56:00,BONGI,EST DO FORTE DO ARRAIAL N. DO B. JESUS,404,E/F A LAVANDERIA ROUPA LIMPA,COLISÃO,2,,,,,,,,,0,,-8.0507046,-34.9273496
5575,SEM VÍTIMA,FINALIZADA,2016-05-24,11:21:00,SÃO JOSÉ,RUA IMPERIAL,1410,EM FRENTE AO POSTO BR DESATIVADO,CHOQUE,1,,,,,,,,,0,,-8.0757056,-34.8940023
5576,SEM VÍTIMA,FINALIZADA,2016-05-24,11:25:00,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,E/F AO POSTO BR (SEMÁFORO Nº 550) NO LADO DIREITO DA VIA SENTIDO DELEGACIA DE BOA VIAGEM.,COLISÃO,3,,,,,,,,,0,,-8.1111171,-34.8927465
5577,SEM VÍTIMA,FINALIZADA,2016-05-24,11:36:00,BOA VISTA,RUA PRINCESA IZABEL,,AO  SECRETARIA SEGURANÇA PUBLICA,COLISÃO,1,,,,,1,,,,0,,-8.0585845,-34.8814409
5578,SEM VÍTIMA,FINALIZADA,2016-05-24,11:52:00,MADALENA,RUA BENFICA,,PROX. MARTELINHO DE OURO SENTIDO DERBY,COLISÃO,1,,,,,1,,,,0,,-8.058062,-34.9051858
5579,SEM VÍTIMA,CANCELADA,2016-05-24,12:04:00,BOMBA DO HEMETÉRIO,AV ANIBAL BENEVOLO,672,PX AO POSTO DE SAUDE,COLISÃO,,1,,,,1,,,,0,,-8.007721,-34.8962636
5580,COM VÍTIMA,FINALIZADA,2016-05-24,12:12:00,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,,AO LADO DO PARQUE DONA LINDU - LADO DIREITO DA FAIXA,COLISÃO COM CICLISTA,1,,,1,,,,,,1,,-8.1384247,-34.9043899
5581,SEM VÍTIMA,FINALIZADA,2016-05-24,12:28:00,BOA VIAGEM,AV DES JOSE NEVES,,AO LADO DO SUPERMERCADO TREVO VIA CANAL SENTIDO RECIFE,COLISÃO,1,,,,,,,,1,0,,-8.1273812,-34.9098863
5582,SEM VÍTIMA,PENDENTE,2016-05-24,15:13:00,IPUTINGA,EST DO BARBALHO,960,EM FRENTE AO CONAB /,COLISÃO,1,,,,,,1,,,0,,-8.0328369,-34.9396799
5583,SEM VÍTIMA,CANCELADA,2016-05-24,13:07:00,SAN MARTIN,AV GENERAL SAN MARTIN,2327,PX A PRAÇA DE SAN MARTIN,COLISÃO,2,,,,,,,,,0,,-8.0717268,-34.9290084
5584,SEM VÍTIMA,FINALIZADA,2016-05-24,13:15:00,SANTO ANTÔNIO,RUA DA AURORA,,PONTE DUARTE COELHO,COLISÃO,1,,,,,1,,,,0,,-8.0565882,-34.8781384
5585,SEM VÍTIMA,FINALIZADA,2016-05-24,13:20:00,CORDEIRO,EST DO FORTE DO ARRAIAL N. DO B. JESUS,,EM FRENTE AO FORTE FRUTA,COLISÃO,0,1,1,,,,,,,0,,-8.054599,-34.9295457
5586,SEM VÍTIMA,CANCELADA,2016-05-24,15:47:00,CASA FORTE,AV DEZESSETE DE AGOSTO,2187,FUNDARGE (FUNDAÇAO JOAQUIM NABUCO ),COLISÃO,1,1,,,,,,,,0,,-8.0302805,-34.9251515
5587,SEM VÍTIMA,EM ATENDIMENTO,2016-05-24,18:26:00,AFLITOS,AV CONS ROSA E SILVA,15,PROX. AO NAUTICO EM FRENTE AO CCAA,COLISÃO,1,,,,,1,,,,0,,-8.0413191,-34.8982291
5588,COM VÍTIMA,CANCELADA,2016-05-24,18:32:00,ARRUDA,AV PROFESSOR JOSE DOS ANJOS,,CRUZAMENTO COM ESTRADA VELHA DE AGUA FRIA SEMAFORO 306,COLISÃO COM CICLISTA,1,,,,1,,,,,1,,-8.0277576,-34.8924758
5589,COM VÍTIMA,FINALIZADA,2016-05-24,18:36:00,IMBIRIBEIRA,AV GENERAL MAC ARTHUR,,EM FRENTE A PLANETA KIDS PROX. A INTEGRAÇAO E O BANCO SANTANDER,COLISÃO,1,1,,,,,,,,1,,-8.1104155,-34.9062825
5590,SEM VÍTIMA,FINALIZADA,2016-05-24,19:09:00,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,,EM FRENTE AO EMPORIO SALUTE NA RUA DO ENTRE AMIGOS,COLISÃO,2,,,,,,,,,0,,-8.1384247,-34.9043899
5591,SEM VÍTIMA,FINALIZADA,2016-05-24,20:42:00,VÁRZEA,AV CAXANGA,,EM FRENTE AO TERMINAL DA CAXANGA SENTIDO CAMARAGIBE,COLISÃO,1,,,,,1,,,,0,,-8.0345856,-34.9498768
5592,SEM VÍTIMA,FINALIZADA,2016-05-24,21:13:00,IPSEP,RUA JEAN EMILE FAVRE,70,NA ESQUINA DE D´GUSTE SELF SERVICE,COLISÃO,2,,,,,,,,,0,,-8.1062411,-34.9120673
5593,SEM VÍTIMA,CANCELADA,2016-05-24,21:27:00,DERBY,PRC DO DERBY,,EM FRENTE AO QUARTEL DO DERBY,CHOQUE,,,,,,,,,,0,,-8.0566717,-34.8994452
5594,SEM VÍTIMA,FINALIZADA,2016-05-24,21:31:00,TORRÕES,RUA INDIO CATUPIRI,,PROX AO MERCADINHO BARCELOS POR TRAS DO FERRO VELHO,COLISÃO,1,,,,,,1,,,0,,-8.0634806,-34.9399716
5595,COM VÍTIMA,FINALIZADA,2016-05-24,22:10:00,BOA VIAGEM,AV CONSELHEIRO AGUIAR,802,PROX. A RECEITA FEDERAL SENTIDO RECIFE EM FRENTE A CHICO CITY E SATURDAYS,COLISÃO,1,,,,,,,,,1,,-8.0975448,-34.8851871
5596,SEM VÍTIMA,FINALIZADA,2016-05-24,22:58:00,AFOGADOS,AV SUL,,APOS A ESTACAO LARGO DA PAZ SENTIDO CIDADE NO INICIO DA PONTE,COLISÃO,1,,,,,,1,,,0,,-8.0807224,-34.904701
5597,SEM VÍTIMA,CANCELADA,2016-05-25,00:34:00,IPUTINGA,AV PROFESSOR JOAQUIM CAVALCANTI,,DEPOIS DO HIPER BOMPREÇO DA CAXANGÁ. 1ª A DIREITA,COLISÃO,2,,,,,,,,,0,,-8.0340912,-34.9419467
5598,SEM VÍTIMA,FINALIZADA,2016-05-25,01:01:00,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,CRUZAMENTO COM A RUA PADRE CARAPUCEIRO NO SEMAFORO 216,COLISÃO,1,,,,,1,,,,0,,-8.1111171,-34.8927465
5599,SEM VÍTIMA,FINALIZADA,2016-05-25,06:18:00,BOA VIAGEM,VIA MANGUE,,POR TRÁS DO SHOPPING RECIFE SENTIDO SETÙBAL.,QUEDA DE ÁRVORE,,,,,,,,,,0,,-8.0883153,-34.8919228
5599,SEM VÍTIMA,FINALIZADA,2016-05-25,06:18:00,BOA VIAGEM,VIA MANGUE,,POR TRÁS DO SHOPPING RECIFE SENTIDO SETÙBAL.,QUEDA DE ÁRVORE,,,,,,,,,,0,,-8.0883153,-34.8919228
5600,SEM VÍTIMA,FINALIZADA,2016-05-25,06:28:00,ILHA DO RETIRO,RUA SPORT CLUBE DO RECIFE,,CRUZAMENTO COM RUA BENFICA,ACID. DE PERCURSO,,1,,,,,,,,0,,-8.0614117,-34.9026578
5601,SEM VÍTIMA,FINALIZADA,2016-05-25,07:16:00,BOA VIAGEM,RUA GENERAL SALGADO,235,EM FRENTE AO EDF/LUCIO RODRIQUES,COLISÃO,2,,,,,,,,,0,,-8.1418857,-34.9077033
5602,SEM VÍTIMA,FINALIZADA,2016-05-25,07:20:00,VÁRZEA,AV AFONSO OLINDENSE,398,AO LADO DO N.397 SENTIDO  PRAÇA  DA VARZEA  E/F A OFICINA  STOCK   PEÇAS  E SERVIÇOS,COLISÃO,2,,,,,,,,,0,,-8.0344989,-34.9552011
5603,SEM VÍTIMA,FINALIZADA,2016-05-25,07:40:00,SAN MARTIN,RUA VISCONDE DE PORTO SEGURO,237,COM A RUA ACENE GALASA,COLISÃO,2,,,,,,,,,0,,-8.070661,-34.9309787
5604,SEM VÍTIMA,FINALIZADA,2016-05-25,07:37:00,ENCRUZILHADA,RUA DONA JULIETA,,NA ESQUINA DA CONFLARIA DO MAR,COLISÃO,2,,,,,,,,,0,,-8.034655,-34.8903902
5605,SEM VÍTIMA,CANCELADA,2016-05-25,08:04:00,JAQUEIRA,AV CONS ROSA E SILVA,,AO LADO DO POSTO DE GASOLINA SHELL,COLISÃO,1,1,,,,,,,,0,,-8.0356329,-34.9021496
5606,SEM VÍTIMA,FINALIZADA,2016-05-25,08:12:00,MACAXEIRA,AV NORTE,,NA ROTATÓRIA PROX. AO TI MACAXEIRA.,COLISÃO,2,,,,,,,,,0,,-8.0176588,-34.9293257
5607,COM VÍTIMA,FINALIZADA,2016-05-25,08:51:00,BOA VIAGEM,RUA PROFESSOR MARIO CASTRO,,,QUEDA DE ÁRVORE,,1,,,,,,,,1,,-8.1363717,-34.9040952
5608,SEM VÍTIMA,FINALIZADA,2016-05-25,09:09:00,SANTO AMARO,AV NORTE,,SENTIDO  CIDADE AO LADO  DO SENAC,COLISÃO,3,,,,,,,,,0,,-8.0476027,-34.8779439
5609,SEM VÍTIMA,FINALIZADA,2016-05-25,10:48:00,BOA VIAGEM,RUA FRANCISCO DA CUNHA,,,QUEDA DE ÁRVORE,,,,,,,,,,0,,-8.1147226,-34.8964526
5610,SEM VÍTIMA,CANCELADA,2016-05-25,11:05:00,AFOGADOS,EST DOS REMEDIOS,,CRUZ  COM A AV ABDIAS DE CARVALHO  E/F A LOJA DE PISCINAS WANEZA,COLISÃO,1,,,,,1,,,,0,,-8.0719351,-34.9079648
